assetId,profileId,gender,numericId,identityScope,isReserve,reserveStatus,activeForTarget,identityDecision,shotType,targetFaceType,targetLooksLevel,targetLooksLevelBand,status,localPath,finalPath,approvedPath,rejectedPath,expectedRawPath,expectedFinalPath,expectedApprovedPath,expectedRejectedPath,storagePath,legacyStoragePath,model,size,quality,outputFormat,promptHash,referenceAssetId,referenceLocalPath,resolvedReferencePath,attempt,attemptCount,dryRun,updatedAt,error
female_061__silhouette_card__v001,female_061,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_061__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/061/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_061__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_061__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_061__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/061/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_061__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_061__silhouette_card__v001__attempt01.png,ai_profiles/female/061/silhouette_card.png,ai_profiles/female/061.png,codex-built-in-imagegen,1024x1536,high,png,52c4acc31ddf8ddbdb467768,female_061__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/061/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/061/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_061__vibe_card__v001,female_061,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_061__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/061/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_061__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_061__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_061__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/061/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_061__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_061__vibe_card__v001__attempt01.png,ai_profiles/female/061/vibe_card.png,ai_profiles/female/061.png,codex-built-in-imagegen,1024x1536,high,png,6f6a69b2db7cde9078981589,female_061__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/061/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/061/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_062__face_card__v001,female_062,female,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_062__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_062__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_062__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_062__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_062__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_062__face_card__v001__attempt01.png,ai_profiles/female/062/face_card.png,ai_profiles/female/062.png,codex-built-in-imagegen,1024x1536,high,png,e787d5efd95dcc153c99dd1c,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_062__silhouette_card__v001,female_062,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_062__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_062__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_062__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_062__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_062__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_062__silhouette_card__v001__attempt01.png,ai_profiles/female/062/silhouette_card.png,ai_profiles/female/062.png,codex-built-in-imagegen,1024x1536,high,png,109409f95e8fb5b4dc664ea7,female_062__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_062__vibe_card__v001,female_062,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_062__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_062__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_062__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_062__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_062__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_062__vibe_card__v001__attempt01.png,ai_profiles/female/062/vibe_card.png,ai_profiles/female/062.png,codex-built-in-imagegen,1024x1536,high,png,8ce013f2bfdf290d1fce6da6,female_062__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/062/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_063__face_card__v001,female_063,female,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_063__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_063__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_063__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_063__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_063__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_063__face_card__v001__attempt01.png,ai_profiles/female/063/face_card.png,ai_profiles/female/063.png,codex-built-in-imagegen,1024x1536,high,png,0aa46dc08e94bc65d9300d70,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_063__silhouette_card__v001,female_063,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_063__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_063__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_063__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_063__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_063__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_063__silhouette_card__v001__attempt01.png,ai_profiles/female/063/silhouette_card.png,ai_profiles/female/063.png,codex-built-in-imagegen,1024x1536,high,png,cd7c00a64961e03a2a4eeb9c,female_063__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_063__vibe_card__v001,female_063,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_063__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_063__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_063__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_063__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_063__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_063__vibe_card__v001__attempt01.png,ai_profiles/female/063/vibe_card.png,ai_profiles/female/063.png,codex-built-in-imagegen,1024x1536,high,png,fdebc930f847341f5c2d9784,female_063__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/063/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_064__face_card__v001,female_064,female,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_064__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_064__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_064__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_064__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_064__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_064__face_card__v001__attempt01.png,ai_profiles/female/064/face_card.png,ai_profiles/female/064.png,codex-built-in-imagegen,1024x1536,high,png,d615baaf1ab9271ee74254bc,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_064__silhouette_card__v001,female_064,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_064__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_064__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_064__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_064__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_064__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_064__silhouette_card__v001__attempt01.png,ai_profiles/female/064/silhouette_card.png,ai_profiles/female/064.png,codex-built-in-imagegen,1024x1536,high,png,ea31261007f4b6caa0839461,female_064__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_064__vibe_card__v001,female_064,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_064__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_064__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_064__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_064__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_064__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_064__vibe_card__v001__attempt01.png,ai_profiles/female/064/vibe_card.png,ai_profiles/female/064.png,codex-built-in-imagegen,1024x1536,high,png,1f3f1f177ba3994cbf91709f,female_064__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/064/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_065__face_card__v001,female_065,female,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_065__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_065__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_065__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_065__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_065__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_065__face_card__v001__attempt01.png,ai_profiles/female/065/face_card.png,ai_profiles/female/065.png,codex-built-in-imagegen,1024x1536,high,png,b5e5a8183c6033b18345462f,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_065__silhouette_card__v001,female_065,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_065__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_065__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_065__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_065__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_065__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_065__silhouette_card__v001__attempt01.png,ai_profiles/female/065/silhouette_card.png,ai_profiles/female/065.png,codex-built-in-imagegen,1024x1536,high,png,d036572eea4f1394eb01359c,female_065__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_065__vibe_card__v001,female_065,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_065__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_065__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_065__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_065__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_065__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_065__vibe_card__v001__attempt01.png,ai_profiles/female/065/vibe_card.png,ai_profiles/female/065.png,codex-built-in-imagegen,1024x1536,high,png,9a9fb4cea2e45e8a7d4db4b3,female_065__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/065/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_066__face_card__v001,female_066,female,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_066__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/066/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_066__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_066__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_066__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/066/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_066__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_066__face_card__v001__attempt01.png,ai_profiles/female/066/face_card.png,ai_profiles/female/066.png,codex-built-in-imagegen,1024x1536,high,png,296118c380158810e6bea36a,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
